"annotation_id","annotator","answer","created_at","id","lang","lead_time","name","text","updated_at"
858,"2","fruit
oak","2025-02-02T20:42:03.377398Z",4660,"en",13.055,"2019 Chateau de Malleret","« Darkly coloured with young, vibrant red reflections. Intense nose with fruit tones underscored by elegant oakiness. The same noble structure and aromas flow through to the palate. A wine with good breed and undeniable potential. »","2025-02-02T20:42:03.377419Z"
859,"2","asparagus, pea-pod, cats-pee","2025-02-02T20:42:38.027422Z",4661,"en",33.438,"2019 Clos des Lunes 'Lune d'Argent'","Pale lemon yellow colour with greenish hints. Lovely, classic aromas of asparagus, pea-pod & cats-pee with sulphide notes. The palate is dry, soft & rounded with ripe fruit & balanced alcohol - acid is a little low & the finish of mid-length. 6/20 DCAMW","2025-02-02T20:42:38.027435Z"
860,"2","citrus
yellow fruit","2025-02-02T20:43:18.047433Z",4662,"en",38.968,"2019 Clos des Lunes 'Lune d'Argent'","With a high proportion of Sémillon in the blend, this is a ripe, creamy wine. It has a background tang of acidity, with citrus a focus initially. As the wine matures further, the richness and yellow-fruit flavors will come through strongly. Drink from 2023. Roger Voss","2025-02-02T20:43:18.047446Z"
861,"2","candy
mineral","2025-02-02T20:43:55.893354Z",4663,"ch",36.832,"2019 Clos des Lunes 'Lune d'Argent'","As a Semillon-based white wine, I can feel its roundness and sweetness through a candy-like flavor. Its salty mineral notes improve the tension and clarity towards the finish. As an easy-drinking wine, it is very suitable for sharing with friends during summertime.","2025-02-02T20:43:55.893369Z"
862,"2","peach and apricot
jackfruit and bergamot
","2025-02-04T21:03:13.418415Z",4664,"ch",22.376,"2019 Le Clementin du Chateau Pape Clement","The nose features ripe yellow peach and apricots, with hints of jackfruit and bergamot after swirling the glass. The round body and oily made me mistakenly think it was a high proportion of Semillon blend (78% Sauvignon Blanc); it explains well the charisma of white wine in a hot and ripe vintage.","2025-02-04T21:03:13.418428Z"
863,"2","tobacco leaf, espresso
pencil
berry","2025-02-04T21:03:45.007955Z",4665,"en",22.118,"2019 Le Clementin du Chateau Pape Clement","Sweet and smoky with tobacco leaf, espresso, lead pencil and ripe, dark red berry notes create the aromatic profile. On the palate, the wine is soft, round, polished, sweet and fruity. There is lift, character and a load of ripe red berries in the finish. Enjoy this while waiting for the Grand Vin to develop. Drink from 2023-2034. 91 Points","2025-02-04T21:03:45.007970Z"
864,"2","violet and rose
berry","2025-02-04T21:04:05.252138Z",4666,"ch",19.141,"2019 Michel & Stephane Ogier Cote Rotie La Belle Helene","La Belle Helene 2019 has an energy that lights up the whole world, and it is hard to imagine that such a colorful wine can maintain such a refined aromatic line. How brilliant it is effortlessly! Aromas of violets and roses, juicy berry fruit are light and elegant against the smooth acidity. With the silky tannins throughout, it’ll make you feel so refreshing that you won’t believe your mouth!","2025-02-04T21:04:05.252153Z"
865,"2","cherry
blackberry
flower
stone","2025-02-04T21:04:38.124627Z",4667,"en",31.562,"2019 Michel & Stephane Ogier Cote Rotie La Belle Helene","Dark in color, the wine displays a smoke-filled perfume packed with spice, black cherries blackberries, flowers, and crushed stone. The wine stains your palate with its layers of ripe, polished, elegant, energetic, vibrant fruits. Full-bodied with a serious depth of flavor, and purity to the fruits, this stunning wine will age for 3 decades with ease. The seamless finish hangs with you for 60 seconds, or longer. The fruit comes from 2 parcels on the Cote Rozier, with one parcel just below La Landonne. The grapes are whole bunch fermented and aged in an average of 15% new, French oak for the first year before being moved to demi-muids for the second year of aging. Drink from 2030-2055.","2025-02-04T21:04:38.124650Z"
866,"2","cherry, blueberry
spicy
toasty","2025-02-04T21:04:59.547708Z",4668,"ch",19.178,"2019 Moulin du Cadet","The nose is clear and racy, delivering bright cherry, blueberry, and plentiful spicy notes. The entry is smooth and straightforward, brimming with sweet dark fruits and plenty of toasty notes. The alcohol is well maintained, without any heaviness. If had more nuances of complexity in the finish, it would be much more prominent.","2025-02-04T21:04:59.547730Z"
867,"2","chocolate, licorice, smoke, truffle, espresso
cocoa and plum","2025-02-04T21:05:18.282882Z",4669,"en",17.845,"2019 Moulin du Cadet","Dark chocolate, licorice, smoke, truffle, espresso and red with black pit fruits come alive on the nose and on the sweet, fresh, lusciously textured palate. The wine ends with a cocoa and plum filled, dusty finish. Produced from 100% Merlot , drink from 2023-2034. 93 Points","2025-02-04T21:05:18.282905Z"
868,"2","cherry and cassis
chalk and earth","2025-02-04T21:05:34.451282Z",4670,"en",15.191,"2019 Moulin du Cadet","Good purity and ripeness with kirsch, black cherry and cassis notes blended with some chalk and earth. Digest and supple palate with powdery tannin, a fine dose of freshness, unctuous fruit with a sweet spiciness and a long velvety finish.","2025-02-04T21:05:34.451297Z"
869,"2","floral and fruit
jujube
plum","2025-02-04T21:05:57.704629Z",4671,"ch",22.228,"2019 Ornellaia 'Le Volte dell'Ornellaia' Toscana IGT","Thanks to the low-temperature maceration, the floral and fruity aromas of this wine are particularly lively, cherished with juicy jujube and sour plum on the palate. As an entry-level wine of the entire family of Ornellaia, based on highlighting elegance, it always demonstrates the classic aesthetic principle of Ornellaia: BALANCE. If the tannins become calmer on the finish, this wine will be more adorable.","2025-02-04T21:05:57.704641Z"
870,"2","black fruit","2025-02-04T21:06:08.086414Z",4672,"en",8.927,"2019 Pavillon Rouge du Chateau Margaux","The wine is rich, open and generous. The bold black fruits mask the tannins and bring out the fine balance between structure and fruit. Drink this very fine wine from 2026. Roger Voss","2025-02-04T21:06:08.086426Z"
871,"2","berry","2025-02-04T21:06:30.715521Z",4673,"ch",21.712,"2019 Pavillon Rouge du Chateau Margaux","Absolutely penetrating, the aromas of pure, delicate spices and fresh berries flow out of the glass, which is dynamic and solid, intricate and fragrant. It is as soft and mushy as rice dumplings on the palate, accompanied by tense structure and slender lines that attack your taste buds. The whole tasting process is smooth and fluid, and this is one of the most lively Pavillon Rouge in recent vintages.","2025-02-04T21:06:30.715536Z"
872,"2","floral
rhubarb
licorice","2025-02-04T21:07:02.166762Z",4674,"ch",30.445,"2020 Chateau Beauvillage","With its silky tannins, crystal-clear palate, and light floral aroma, this Medoc wine is the perfect choice for a relaxing drink. I particularly appreciate its sweet and juicy notes of rhubarb jam and the spicy undertones of licorice that blend seamlessly with the wine’s soft body, making every sip a warm and enjoyable experience.","2025-02-04T21:07:02.166776Z"
873,"2","herb, espresso and red currant
cherry","2025-02-04T21:07:20.031997Z",4675,"en",15.708,"2020 Chateau Beauvillage","The blend of herbs, espresso and red currants works well here on the nose and on the medium-bodied, soft, fresh, cherry filled palate. You can enjoy this on release. Drink from 2023-2028.","2025-02-04T21:07:20.032011Z"
874,"2","","2025-02-04T21:07:34.845891Z",4676,"ch",12.844,"2020 Chateau Canon-Chaigneau","Chateau Canon Chaigneau 2020 offers unique sweet aromas, tasting like a bursting glutinous rice cake with, soft and juicy texture. Viewed from extraction and ageing, this wine displays good aesthetics of winemakers with every detail demonstrating the dignity of Grand Cru.","2025-02-04T21:07:34.845914Z"
875,"2","plum
cherry
chocolate
licorice
espresso","2025-02-04T21:07:59.777008Z",4677,"en",23.75,"2020 Chateau Canon-Chaigneau","Black plums, cherries topped with chocolate, and licorice in the nose. You find more of that on the medium-bodied, round, fruit-packed, lush, fruity, chocolate, and espresso-filled palate with a cool note of spearmint that comes in at the end of the finish. Drink from 2024-2040.","2025-02-04T21:07:59.777025Z"
876,"2","herb, tobacco leaf, cedar, peppery
currant","2025-02-04T21:08:29.479749Z",4678,"en",27.02,"2020 Chateau Caronne Ste Gemme","Dried herbs, tobacco leaf, cedar, and peppery currants are easy to spot in the perfume and on the palate. Medium-bodied, chewy and savory, the wine leaves you with in herb-infused, minty, red currant finish. Drink from 2024-2039.","2025-02-04T21:08:29.479762Z"
877,"2","rose, plum, and licorice and pepper","2025-02-04T21:08:56.298326Z",4679,"ch",25.859,"2020 Chateau Caronne Ste Gemme","After bottling, it is mildly reserved, but after swirling the glass, I detect rose tea, crisp plums, and a vague licorice and pepper spice flavor. With the high percentage of Cabernet Sauvignon in the blend (61% Cabernet Sauvignon, 34% Merlot, and 5% Petit Verdot), I was suprised and pleased with its gentle, mellow Merlot-like body and the winemaker’s expert control of maceration. Suggested drinking window: 2024-2030.","2025-02-04T21:08:56.298351Z"
878,"2","currant
earthy","2025-02-04T21:09:11.926055Z",4680,"en",14.651,"2020 Chateau Clarke","Chewy, leafy, savory, earthy, chalky currants with leafy accents and a hint of spice is what you will find in the nose and on the medium-bodied, fresh, earthy, classic, slightly rustic palate. Drink from 2023-2038.","2025-02-04T21:09:11.926068Z"
879,"2","prune, blackberry, pepper, violet, peel and coriander","2025-02-04T21:09:37.021129Z",4681,"en",24.148,"2020 Chateau Clarke","Slightly cloudy on the nose showing notes of black prunes, blackberries, black pepper, wild violet, mandarin peel and coriander. Full bodied, soft tannins and a solid, compact finale which shows personality and tension. Beautiful now but better from 2024.","2025-02-04T21:09:37.021152Z"
880,"2","black fruit","2025-02-04T21:09:55.447324Z",4682,"en",17.138,"2020 Chateau Clarke","A grand vintage for this Edmond de Rothschild family-owned estate. The wine is rich, powerfully textured. It is solid with tannins that are considerable to balance the black fruits. This will age many years, drink from 2027.","2025-02-04T21:09:55.447346Z"
881,"2","blueberry and raspberry","2025-02-04T21:10:12.707114Z",4683,"ch",15.709,"2020 Chateau Clarke","On its way to achieving the delicate style for which it is known, Chateau Clarke 2020 is getting better and better. The nice blueberries and raspberries are still readily apparent, despite the fruit not being as crisp and sweet as in the 2019 vintage. Even with a large sip, there is no heaviness because to the delicate and milky palate. Of course, it would be of Grand Cru caliber if there were additional layers on the finish.","2025-02-04T21:10:12.707135Z"
882,"2","strawberry and cherry
tangerine zest
chocolate","2025-02-04T21:10:34.448792Z",4684,"en",20.809,"2020 Chateau Cos d'Estournel 'G d'Estournel'","Deep ruby, purple reflections, broader brightening on rim. Delicately savoury background, nuances of strawberry and cherry compote, a hint of tangerine zest. Juicy, elegant, fine dark berry fruit, subtle chocolate, round tannins, a touch of nougat, already accessible.","2025-02-04T21:10:34.448806Z"
883,"2","spice","2025-02-04T21:10:55.777944Z",4685,"ch",18.873,"2020 Chateau Cos d'Estournel 'G d'Estournel'","Bright and purely precise as usual, even if the aromas are a bit discreet, the nose still shows a dynamism under plenty of oriental spices. The velvet body’s texture is smooth and lively and draws to a close with a wave of sweetness.","2025-02-04T21:10:55.777969Z"
884,"2","red fruit
herb","2025-02-04T21:15:55.152329Z",4686,"en",298.195,"2020 Chateau Cos d'Estournel 'G d'Estournel'","Fruity with concentrated red fruits, refreshing, one-dimensional. Negligible note of herbaceousness at the very end. A pleasant and joyful wine. Would try to pair with finger food like cured meat, or red meat.","2025-02-04T21:15:55.152356Z"
